elevation_m,area_dam2,capacity_dam3
567.623,6790,2430
567.624,6790,2430
567.625,6790,2430
567.626,6790,2430
567.627,6790,2430
567.628,6790,2430
567.629,6790,2430
567.63,6790,2430
567.631,6790,2430
567.632,6790,2430
567.633,6790,2430
567.634,6790,2430
567.635,6800,2440
567.636,6800,2440
567.637,6800,2440
567.638,6800,2440
567.639,6800,2440
567.64,6800,2440
567.641,6800,2440
567.642,6800,2440
567.643,6800,2440
567.644,6800,2440
567.645,6800,2440
567.646,6800,2440
567.647,6800,2440
567.648,6810,2440
567.649,6810,2440
567.65,6810,2450
567.651,6810,2450
567.652,6810,2450
567.653,6810,2450
567.654,6810,2450
567.655,6810,2450
567.656,6810,2450
567.657,6810,2450
567.658,6810,2450
567.659,6810,2450
567.66,6820,2450
567.661,6820,2450
567.662,6820,2450
567.663,6820,2450
567.664,6820,2460
567.665,6820,2460
567.666,6820,2460
567.667,6820,2460
567.668,6820,2460
567.669,6820,2460
567.67,6820,2460
567.671,6820,2460
567.672,6820,2460
567.673,6830,2460
567.674,6830,2460
567.675,6830,2460
567.676,6830,2460
567.677,6830,2460
567.678,6830,2460
567.679,6830,2470
567.68,6830,2470
567.681,6830,2470
567.682,6830,2470
567.683,6830,2470
567.684,6830,2470
567.685,6840,2470
567.686,6840,2470
567.687,6840,2470
567.688,6840,2470
567.689,6840,2470
567.69,6840,2470
567.691,6840,2470
567.692,6840,2470
567.693,6840,2480
567.694,6840,2480
567.695,6840,2480
567.696,6840,2480
567.697,6840,2480
567.698,6850,2480
567.699,6850,2480
567.7,6850,2480
567.701,6850,2480
567.702,6850,2480
567.703,6850,2480
567.704,6850,2480
567.705,6850,2480
567.706,6850,2480
567.707,6850,2480
567.708,6850,2490
567.709,6850,2490
567.71,6850,2490
567.711,6860,2490
567.712,6860,2490
567.713,6860,2490
567.714,6860,2490
567.715,6860,2490
567.716,6860,2490
567.717,6860,2490
567.718,6860,2490
567.719,6860,2490
567.72,6860,2490
567.721,6860,2490
567.722,6860,2500
567.723,6870,2500
567.724,6870,2500
567.725,6870,2500
567.726,6870,2500
567.727,6870,2500
567.728,6870,2500
567.729,6870,2500
567.73,6870,2500
567.731,6870,2500
567.732,6870,2500
567.733,6870,2500
567.734,6870,2500
567.735,6870,2500
567.736,6880,2500
567.737,6880,2510
567.738,6880,2510
567.739,6880,2510
567.74,6880,2510
567.741,6880,2510
567.742,6880,2510
567.743,6880,2510
567.744,6880,2510
567.745,6880,2510
567.746,6880,2510
567.747,6880,2510
567.748,6890,2510
567.749,6890,2510
567.75,6890,2510
567.751,6890,2520
567.752,6890,2520
567.753,6890,2520
567.754,6890,2520
567.755,6890,2520
567.756,6890,2520
567.757,6890,2520
567.758,6890,2520
567.759,6890,2520
567.76,6890,2520
567.761,6900,2520
567.762,6900,2520
567.763,6900,2520
567.764,6900,2520
567.765,6900,2520
567.766,6900,2530
567.767,6900,2530
567.768,6900,2530
567.769,6900,2530
567.77,6900,2530
567.771,6900,2530
567.772,6900,2530
567.773,6910,2530
567.774,6910,2530
567.775,6910,2530
567.776,6910,2530
567.777,6910,2530
567.778,6910,2530
567.779,6910,2530
567.78,6910,2540
567.781,6910,2540
567.782,6910,2540
567.783,6910,2540
567.784,6910,2540
567.785,6910,2540
567.786,6920,2540
567.787,6920,2540
567.788,6920,2540
567.789,6920,2540
567.79,6920,2540
567.791,6920,2540
567.792,6920,2540
567.793,6920,2540
567.794,6920,2540
567.795,6920,2550
567.796,6920,2550
567.797,6920,2550
567.798,6920,2550
567.799,6930,2550
567.8,6930,2550
567.801,6930,2550
567.802,6930,2550
567.803,6930,2550
567.804,6930,2550
567.805,6930,2550
567.806,6930,2550
567.807,6930,2550
567.808,6930,2550
567.809,6930,2560
567.81,6930,2560
567.811,6940,2560
567.812,6940,2560
567.813,6940,2560
567.814,6940,2560
567.815,6940,2560
567.816,6940,2560
567.817,6940,2560
567.818,6940,2560
567.819,6940,2560
567.82,6940,2560
567.821,6940,2560
567.822,6940,2560
567.823,6940,2560
567.824,6950,2570
567.825,6950,2570
567.826,6950,2570
567.827,6950,2570
567.828,6950,2570
567.829,6950,2570
567.83,6950,2570
567.831,6950,2570
567.832,6950,2570
567.833,6950,2570
567.834,6950,2570
567.835,6950,2570
567.836,6960,2570
567.837,6960,2570
567.838,6960,2580
567.839,6960,2580
567.84,6960,2580
567.841,6960,2580
567.842,6960,2580
567.843,6960,2580
567.844,6960,2580
567.845,6960,2580
567.846,6960,2580
567.847,6960,2580
567.848,6970,2580
567.849,6970,2580
567.85,6970,2580
567.851,6970,2580
567.852,6970,2590
567.853,6970,2590
567.854,6970,2590
567.855,6970,2590
567.856,6970,2590
567.857,6970,2590
567.858,6970,2590
567.859,6980,2590
567.86,6980,2590
567.861,6980,2590
567.862,6980,2590
567.863,6980,2590
567.864,6980,2590
567.865,6980,2590
567.866,6980,2600
567.867,6980,2600
567.868,6980,2600
567.869,6990,2600
567.87,6990,2600
567.871,6990,2600
567.872,6990,2600
567.873,6990,2600
567.874,6990,2600
567.875,6990,2600
567.876,6990,2600
567.877,6990,2600
567.878,6990,2600
567.879,6990,2600
567.88,7000,2610
567.881,7000,2610
567.882,7000,2610
567.883,7000,2610
567.884,7000,2610
567.885,7000,2610
567.886,7000,2610
567.887,7000,2610
567.888,7000,2610
567.889,7000,2610
567.89,7000,2610
567.891,7010,2610
567.892,7010,2610
567.893,7010,2620
567.894,7010,2620
567.895,7010,2620
567.896,7010,2620
567.897,7010,2620
567.898,7010,2620
567.899,7010,2620
567.9,7010,2620
567.901,7010,2620
567.902,7020,2620
567.903,7020,2620
567.904,7020,2620
567.905,7020,2620
567.906,7020,2620
567.907,7020,2630
567.908,7020,2630
567.909,7020,2630
567.91,7020,2630
567.911,7020,2630
567.912,7030,2630
567.913,7030,2630
567.914,7030,2630
567.915,7030,2630
567.916,7030,2630
567.917,7030,2630
567.918,7030,2630
567.919,7030,2630
567.92,7030,2630
567.921,7030,2640
567.922,7030,2640
567.923,7040,2640
567.924,7040,2640
567.925,7040,2640
567.926,7040,2640
567.927,7040,2640
567.928,7040,2640
567.929,7040,2640
567.93,7040,2640
567.931,7040,2640
567.932,7040,2640
567.933,7040,2640
567.934,7050,2640
567.935,7050,2650
567.936,7050,2650
567.937,7050,2650
567.938,7050,2650
567.939,7050,2650
567.94,7050,2650
567.941,7050,2650
567.942,7050,2650
567.943,7050,2650
567.944,7050,2650
567.945,7060,2650
567.946,7060,2650
567.947,7060,2650
567.948,7060,2660
567.949,7060,2660
567.95,7060,2660
567.951,7060,2660
567.952,7060,2660
567.953,7060,2660
567.954,7060,2660
567.955,7070,2660
567.956,7070,2660
567.957,7070,2660
567.958,7070,2660
567.959,7070,2660
567.96,7070,2660
567.961,7070,2660
567.962,7070,2670
567.963,7070,2670
567.964,7070,2670
567.965,7070,2670
567.966,7080,2670
567.967,7080,2670
567.968,7080,2670
567.969,7080,2670
567.97,7080,2670
567.971,7080,2670
567.972,7080,2670
567.973,7080,2670
567.974,7080,2670
567.975,7080,2670
567.976,7080,2680
567.977,7090,2680
567.978,7090,2680
567.979,7090,2680
567.98,7090,2680
567.981,7090,2680
567.982,7090,2680
567.983,7090,2680
567.984,7090,2680
567.985,7090,2680
567.986,7090,2680
567.987,7100,2680
567.988,7100,2680
567.989,7100,2680
567.99,7100,2690
567.991,7100,2690
567.992,7100,2690
567.993,7100,2690
567.994,7100,2690
567.995,7100,2690
567.996,7100,2690
567.997,7100,2690
567.998,7110,2690
567.999,7110,2690
568,7110,2690
568.001,7110,2690
568.002,7110,2690
568.003,7110,2700
568.004,7110,2700
568.005,7110,2700
568.006,7110,2700
568.007,7110,2700
568.008,7110,2700
568.009,7120,2700
568.01,7120,2700
568.011,7120,2700
568.012,7120,2700
568.013,7120,2700
568.014,7120,2700
568.015,7120,2700
568.016,7120,2700
568.017,7120,2710
568.018,7120,2710
568.019,7120,2710
568.02,7130,2710
568.021,7130,2710
568.022,7130,2710
568.023,7130,2710
568.024,7130,2710
568.025,7130,2710
568.026,7130,2710
568.027,7130,2710
568.028,7130,2710
568.029,7130,2710
568.03,7140,2710
568.031,7140,2720
568.032,7140,2720
568.033,7140,2720
568.034,7140,2720
568.035,7140,2720
568.036,7140,2720
568.037,7140,2720
568.038,7140,2720
568.039,7140,2720
568.04,7140,2720
568.041,7150,2720
568.042,7150,2720
568.043,7150,2720
568.044,7150,2730
568.045,7150,2730
568.046,7150,2730
568.047,7150,2730
568.048,7150,2730
568.049,7150,2730
568.05,7150,2730
568.051,7150,2730
568.052,7160,2730
568.053,7160,2730
568.054,7160,2730
568.055,7160,2730
568.056,7160,2730
568.057,7160,2730
568.058,7160,2740
568.059,7160,2740
568.06,7160,2740
568.061,7160,2740
568.062,7160,2740
568.063,7170,2740
568.064,7170,2740
568.065,7170,2740
568.066,7170,2740
568.067,7170,2740
568.068,7170,2740
568.069,7170,2740
568.07,7170,2740
568.071,7170,2740
568.072,7170,2750
568.073,7180,2750
568.074,7180,2750
568.075,7180,2750
568.076,7180,2750
568.077,7180,2750
568.078,7180,2750
568.079,7180,2750
568.08,7180,2750
568.081,7180,2750
568.082,7180,2750
568.083,7180,2750
568.084,7190,2750
568.085,7190,2750
568.086,7190,2760
568.087,7190,2760
568.088,7190,2760
568.089,7190,2760
568.09,7190,2760
568.091,7190,2760
568.092,7190,2760
568.093,7190,2760
568.094,7190,2760
568.095,7200,2760
568.096,7200,2760
568.097,7200,2760
568.098,7200,2760
568.099,7200,2770
568.1,7200,2770
568.101,7200,2770
568.102,7200,2770
568.103,7200,2770
568.104,7200,2770
568.105,7200,2770
568.106,7210,2770
568.107,7210,2770
568.108,7210,2770
568.109,7210,2770
568.11,7210,2770
568.111,7210,2770
568.112,7210,2770
568.113,7210,2780
568.114,7210,2780
568.115,7210,2780
568.116,7220,2780
568.117,7220,2780
568.118,7220,2780
568.119,7220,2780
568.12,7220,2780
568.121,7220,2780
568.122,7220,2780
568.123,7220,2780
568.124,7220,2780
568.125,7220,2780
568.126,7220,2780
568.127,7230,2790
568.128,7230,2790
568.129,7230,2790
568.13,7230,2790
568.131,7230,2790
568.132,7230,2790
568.133,7230,2790
568.134,7230,2790
568.135,7230,2790
568.136,7230,2790
568.137,7230,2790
568.138,7240,2790
568.139,7240,2790
568.14,7240,2790
568.141,7240,2800
568.142,7240,2800
568.143,7240,2800
568.144,7240,2800
568.145,7240,2800
568.146,7240,2800
568.147,7240,2800
